Petition,URL,State,Signatures Count
Recognise autism assistance dogs as an Assistance Service Dog like guide dogs.,https://petition.parliament.uk/archived/petitions/219019,closed,54
Proscribe Hizballah in its entirety under the Terrorism Act 2000,https://petition.parliament.uk/archived/petitions/219020,closed,15042
Bring the deadline to eliminate plastic by 2042 forward,https://petition.parliament.uk/archived/petitions/219021,closed,598
A referendum to be called for all decisions made on the privatisation of our NHS,https://petition.parliament.uk/archived/petitions/219023,rejected,7
Sign the petition so my brother can have a decent grave,https://petition.parliament.uk/archived/petitions/219024,rejected,17
Disband the House of Lords,https://petition.parliament.uk/archived/petitions/219026,rejected,8
Have more resources to help graduates find a secure job in their passion.,https://petition.parliament.uk/archived/petitions/219027,rejected,6
Ban all non-biodegradable plastic used within the fashion industry,https://petition.parliament.uk/archived/petitions/219028,closed,45
UK must introduce ID cards urgently to ensure Windrush scandal is not repeated.,https://petition.parliament.uk/archived/petitions/219031,rejected,8
To ban in all areas of the British Isles the mass releasing of balloons.,https://petition.parliament.uk/archived/petitions/219032,rejected,21
"Repeal the Law on ‘Footballs’ Kicked into Gardens being given back.
Damage",https://petition.parliament.uk/archived/petitions/219033,rejected,7
We demand the abolition of the unelected and unaccountable house of lords.,https://petition.parliament.uk/archived/petitions/219035,rejected,7
Make Legal Aid available for applicants forced to prove immigration status in UK,https://petition.parliament.uk/archived/petitions/219036,closed,1739
"Make Asthma inhalers free, like other medicines are for other ailments",https://petition.parliament.uk/archived/petitions/219037,closed,236
change the law for people who commit animal cruelty to be sentenced  up to 5yrs,https://petition.parliament.uk/archived/petitions/219040,closed,661
Make a law on age for babysitting and being left home alone,https://petition.parliament.uk/archived/petitions/219045,closed,12
Build a skatepark in the mile oak/Portslade area.,https://petition.parliament.uk/archived/petitions/219048,rejected,7
Abolish inheritance tax,https://petition.parliament.uk/archived/petitions/219049,closed,57
A commemorative plaque for the contributions made by the Windrush Generation.,https://petition.parliament.uk/archived/petitions/219050,closed,40
Make it requirement for takeaways & restaurants to display food hygiene ratings,https://petition.parliament.uk/archived/petitions/219054,closed,33
Reduce waste by aligning the price of single items with thier multipack option,https://petition.parliament.uk/archived/petitions/219056,rejected,7
Bring back the burger place to the malls Basingstoke,https://petition.parliament.uk/archived/petitions/219057,rejected,21
Chain restaurants in the UK must provide nutritional information for their food,https://petition.parliament.uk/archived/petitions/219059,rejected,6
Britain should apologize for forced conscription in her West African colonies.,https://petition.parliament.uk/archived/petitions/219061,closed,32
The UK and its allies should place sanctions on Israel and Burma for oppression.,https://petition.parliament.uk/archived/petitions/219063,rejected,8
Make well-being and mental health an integrated part of PSHE from KS1 to KS4.,https://petition.parliament.uk/archived/petitions/219065,closed,52
Paramedic students with a first degree to get government student loans.,https://petition.parliament.uk/archived/petitions/219067,closed,187
INSTALL MORE CCTV IN CREMATORIUMS,https://petition.parliament.uk/archived/petitions/219073,rejected,6
Abolish the un elected House of Lords .,https://petition.parliament.uk/archived/petitions/219075,rejected,6
Revoke the Amendment to the Double Taxation Agreement (Article 18)  March 2018.,https://petition.parliament.uk/archived/petitions/219076,closed,77
Personal data supplied to the DVLA is kept secure.,https://petition.parliament.uk/archived/petitions/219077,rejected,8
Enforce stricter regulation of marketing over the phone,https://petition.parliament.uk/archived/petitions/219079,rejected,8
Stop the cancellation of the 8:20 dewsbury to huddersfield train!,https://petition.parliament.uk/archived/petitions/219080,rejected,21
Cease the victimisation of car enthusiasts through unrealistic MOT legislation.,https://petition.parliament.uk/archived/petitions/219083,rejected,8
Public Inquiry into the actions of South Yorkshire Police at Orgreave 1984,https://petition.parliament.uk/archived/petitions/219084,closed,69
The unelected House of Lords should be disbanded.,https://petition.parliament.uk/archived/petitions/219086,rejected,12
Introduce a national Biometric ID Card system,https://petition.parliament.uk/archived/petitions/219094,rejected,7
Make Car Tax payments & refunds on a daily basis instead of monthly.,https://petition.parliament.uk/archived/petitions/219097,rejected,21
Introduce compulsory biometric identity cards for all residents of the UK,https://petition.parliament.uk/archived/petitions/219098,rejected,10
Time for the House of Lords to be abolished,https://petition.parliament.uk/archived/petitions/219103,rejected,6
Decriminalize the use of Marijuana in the UK.,https://petition.parliament.uk/archived/petitions/219106,rejected,7
Make the carrying of Identity Cards mandatory.,https://petition.parliament.uk/archived/petitions/219108,rejected,21
Change of law to Police removal of illegal encampments without a court order.,https://petition.parliament.uk/archived/petitions/219109,rejected,6
Introduce a national agency to perform detailed 'anti-money laundering' testing,https://petition.parliament.uk/archived/petitions/219112,closed,17
Elect 300 Vote Leave Supporters to The Lords immediately on a temporary basis,https://petition.parliament.uk/archived/petitions/219114,rejected,21
Stop exorbitant fees for children entitled to British citizenship,https://petition.parliament.uk/archived/petitions/219116,rejected,21
A referendum on whether to proceed with Brexit under terms agreed with the EU,https://petition.parliament.uk/archived/petitions/219118,rejected,8
"Respect the EU referendum result: take back control of our laws, borders & money",https://petition.parliament.uk/archived/petitions/219120,rejected,6
We want details of all trading agreements with Europe prior to us leaving.,https://petition.parliament.uk/archived/petitions/219122,rejected,6
Drivers of older cars punished with current VED system.,https://petition.parliament.uk/archived/petitions/219123,rejected,6
Make it illegal for ticket resales to be more than 10% of Face Value,https://petition.parliament.uk/archived/petitions/219131,closed,1042
Begin a nationwide pothole repair program.,https://petition.parliament.uk/archived/petitions/219134,rejected,6
Install more cctv within carmountside crematorium to stop grave thefts,https://petition.parliament.uk/archived/petitions/219135,rejected,13
If a person uses a vehicle as a weapon they should receive a lifetime ban,https://petition.parliament.uk/archived/petitions/219143,closed,29
Disqualify from Parliament if in receipt of payments from a foreign government.,https://petition.parliament.uk/archived/petitions/219144,rejected,21
Compel retailers to optimise packaging size to minimise packaging waste.,https://petition.parliament.uk/archived/petitions/219147,rejected,8
"Further regulate access to, and age limits of, TV shows centred around suicide.",https://petition.parliament.uk/archived/petitions/219152,rejected,6
Compulsory training for food establishments with an FSA score of less than 3,https://petition.parliament.uk/archived/petitions/219154,closed,6
A fixed student ticket price for trains,https://petition.parliament.uk/archived/petitions/219156,rejected,11
Ensure the UK’s exit from both The Single Market & Customs Union in March 2019.,https://petition.parliament.uk/archived/petitions/219161,rejected,6
Cancel HS2 immediately. Spend the money (£55.7 billion) on cancer treatment.,https://petition.parliament.uk/archived/petitions/219163,rejected,9
"Make 3rd party ticket sales for NFL London series Illegal, same as football.",https://petition.parliament.uk/archived/petitions/219168,closed,324
Make the cost of digital downloads for games and movies cheaper,https://petition.parliament.uk/archived/petitions/219173,rejected,6
Make school food-growing (and self-sufficiency) part of the National Curriculum.,https://petition.parliament.uk/archived/petitions/219175,closed,241
Introduce state registry system for medical cannabis cards in the UK,https://petition.parliament.uk/archived/petitions/219177,closed,632
Call for the resignation of Theresa May PM.,https://petition.parliament.uk/archived/petitions/219178,rejected,21
