biz_type,name,postcode,rating_date,rating_key,rating_value
Retailers - other,Park & Shop Service Station,CF11 8AQ,2020-03-16,fhrs_1_en-GB,1
Pub/bar/nightclub,Park Conservative Club,CF24 3JD,2018-11-07,fhrs_3_en-GB,3
Other catering premises,Park End Presbyterian Church,CF23 6EE,2017-09-27,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Park Inn By Radisson Cardiff City,CF10 2JH,2020-03-09,fhrs_3_en-GB,3
Other catering premises,Park Lodge - Whitchurch Hospital,CF14 7XB,2016-10-26,fhrs_5_en-GB,5
Hotel/bed & breakfast/guest house,Park Plaza Cardiff,CF10 3AL,2019-10-24,fhrs_4_en-GB,4
Hospitals/Childcare/Caring Premises,Park Road Nursery,CF15 8DF,2011-09-20,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Parkwood Outdoors,CF14 4EP,2018-07-31,fhrs_3_en-GB,3
Retailers - other,Parsons Bakery,CF14 6HA,2016-07-26,fhrs_5_en-GB,5
Retailers - other,Parsons Bakery,CF24 3NZ,2019-12-19,fhrs_5_en-GB,5
Retailers - other,Parsons Bakery Ltd,CF14 1DB,2020-09-21,fhrs_2_en-GB,2
Other catering premises,Parsons Bakery Ltd,CF14 5LT,2018-07-03,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Pasha Cafe,CF11 6RW,2019-09-03,fhrs_2_en-GB,2
Hospitals/Childcare/Caring Premises,Pastoral Cymru (Cardiff) Ltd,CF5 5AD,2013-11-14,fhrs_5_en-GB,5
Other catering premises,Patience Taylor,CF10 1BB,2016-11-22,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Patisserie Valerie,CF10 2BH,2019-06-11,fhrs_5_en-GB,5
Retailers - other,Paul Alexander,CF14 1UD,2012-05-24,fhrs_4_en-GB,4
Retailers - other,Paul Harris,CF10 1GN,2011-03-23,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Pausa Caffe,CF24 1PQ,2019-06-08,fhrs_5_en-GB,5
Retailers - other,Peaceful Progress (touring cafe),CF5 1LX,2015-05-14,fhrs_5_en-GB,5
Retailers - other,Peachtree Golf Company Limited,CF15 8BS,2014-06-10,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Peacocks Head Office,CF24 5NG,2016-10-31,fhrs_5_en-GB,5
Hotel/bed & breakfast/guest house,Pear Tree Cafe Bar,CF24 3PE,2019-06-26,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Pedal Power,CF11 9LB,2018-08-21,fhrs_5_en-GB,5
Takeaway/sandwich shop,Peking Chef,CF14 3LZ,2019-04-16,fhrs_4_en-GB,4
Pub/bar/nightclub,Pen & Wig,CF10 3BJ,2019-04-25,fhrs_4_en-GB,4
School/college/university,Pencaerau Primary School,CF5 5QN,2019-11-12,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Pencaerau Primary School Breakfast Club,CF5 5QN,2017-09-21,fhrs_5_en-GB,5
Retailers - other,Pendine Stores,CF5 4BL,2018-10-12,fhrs_4_en-GB,4
Pub/bar/nightclub,Pennyroyal,CF10 1PY,2020-02-15,fhrs_4_en-GB,4
Takeaway/sandwich shop,Pentrebane Kebab House,CF5 3SP,2018-12-10,fhrs_3_en-GB,3
Hospitals/Childcare/Caring Premises,Pentrebane Primary Breakfast Club,CF5 3SG,2016-10-21,fhrs_5_en-GB,5
School/college/university,Pentrebane Primary School & Ysgol Coed y Gof,CF5 3SG,2019-04-30,fhrs_4_en-GB,4
Retailers - other,Pentwyn Service Station (Garage Shop),CF23 7XH,2016-12-21,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Pentyrch Nursery,CF15 9QL,2011-04-13,fhrs_5_en-GB,5
School/college/university,Pentyrch Primary School,CF15 9QL,2019-05-07,fhrs_5_en-GB,5
Other catering premises,Pentyrch Primary School Breakfast Club,CF15 9QL,2012-09-28,fhrs_5_en-GB,5
Pub/bar/nightclub,Pentyrch Rfc,CF15 9QJ,2020-01-18,fhrs_5_en-GB,5
School/college/university,Pen-y-Bryn Primary School,CF3 5TP,2019-07-11,fhrs_5_en-GB,5
School/college/university,Pen-y-Bryn Primary School Breakfast Club,CF3 5TP,2012-10-10,fhrs_4_en-GB,4
Takeaway/sandwich shop,Penylan Fish Bar,CF23 9AW,2019-10-24,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Penylan House,CF23 5YG,2020-02-13,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Penylan Pantry,CF23 5DN,2019-02-28,fhrs_4_en-GB,4
Manufacturers/packers,Penylan Preserves,CF23 5DN,2016-10-19,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Penylan Residential Hotel for the Retired,CF23 5HX,2019-10-03,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Pepe's Piri Piri,CF24 4AB,2018-11-05,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Peppermint Ops Ltd,CF10 1FE,2018-08-18,fhrs_4_en-GB,4
School/college/university,Peter Lea Primary School,CF5 3NP,2019-09-10,fhrs_3_en-GB,3
Retailers - other,Pethybridge Stores,CF5 4DT,2020-09-29,fhrs_1_en-GB,1
Other catering premises,Pettigrew Bakeries,CF5 1BE,2019-12-03,fhrs_3_en-GB,3
Restaurant/Cafe/Canteen,Pettigrew Tea Rooms,CF10 1BJ,2018-01-17,fhrs_5_en-GB,5
Other catering premises,Pice Cartref,CF10 1BG,2019-02-14,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Pieminister Ltd,CF10 1AD,2020-10-15,fhrs_5_en-GB,5
Other catering premises,PiePorium,CF10 1AD,2019-05-14,fhrs_5_en-GB,5
Other catering premises,Pilgrim Kitchen,cf118ty,2019-05-16,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Pillars,CF10 2AG,2018-05-11,fhrs_4_en-GB,4
Pub/bar/nightclub,Pineapple Inn,CF14 2FB,2016-09-22,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Pinetree Court Ltd,CF3 4LL,2019-03-06,fhrs_4_en-GB,4
Retailers - other,Pippins,CF24 1LQ,2014-10-16,fhrs_5_en-GB,5
Retailers - other,Pippins,CF24 3LR,2018-02-12,fhrs_5_en-GB,5
Pub/bar/nightclub,Pitch,CF10 1FL,2019-04-15,fhrs_3_en-GB,3
Takeaway/sandwich shop,Pizza Best,CF11 7JX,2019-08-29,fhrs_3_en-GB,3
Takeaway/sandwich shop,Pizza Chick,CF11 6JW,2020-06-03,fhrs_1_en-GB,1
Takeaway/sandwich shop,Pizza Choice,CF3 5SJ,2020-02-12,fhrs_4_en-GB,4
Other catering premises,Pizza Express,CF10 2EF,2016-09-23,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Pizza Express,CF10 1PU,2017-12-12,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Pizza Express,CF10 5BZ,2020-01-29,fhrs_5_en-GB,5
Takeaway/sandwich shop,Pizza Go Go,CF24 3NS,2019-03-12,fhrs_5_en-GB,5
Takeaway/sandwich shop,Pizza Hut,CF24 4NN,2017-01-19,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Pizza Hut Restaurant,CF10 2AF,2015-02-18,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Pizza Hut Restaurant,CF11 0JR,2020-09-10,fhrs_5_en-GB,5
Takeaway/sandwich shop,Pizza Kitchen,CF24 1PU,2018-01-31,fhrs_4_en-GB,4
Takeaway/sandwich shop,Pizza Time,CF24 4NP,2020-08-04,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Pizzeria Villagio,CF14 1DD,2019-04-05,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Plan 2 Ride,CF15 7LG,2016-06-24,fhrs_5_en-GB,5
Other catering premises,Planet Gymnastics Cic,CF11 8QF,2019-06-19,fhrs_4_en-GB,4
Manufacturers/packers,Plant in Foods Ltd,CF11 8QF,2019-08-19,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Plantos Day Nursery,CF3 5XW,2019-08-01,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Plas Bryn Extra Care Scheme,CF3 5XW,2019-11-05,fhrs_5_en-GB,5
Retailers - other,Plasmawr News,CF5 3JX,2014-08-27,fhrs_4_en-GB,4
Hospitals/Childcare/Caring Premises,Plasnewydd 2 Out Of School Club,CF24 4BB,2017-01-16,fhrs_4_en-GB,4
Hospitals/Childcare/Caring Premises,Playbox Nursery,CF23 5NW,2019-12-13,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Playbox Nursery,CF23 5JP,2020-01-30,fhrs_4_en-GB,4
School/college/university,Playtimextra,CF23 9NB,2016-09-21,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Playworks Brynderwyn,CF15 8SW,2018-06-19,fhrs_5_en-GB,5
School/college/university,Playworks Marlborough Road,CF23 5BU,2020-03-10,fhrs_5_en-GB,5
Other catering premises,Plumora Cakes Cardiff,CF23 5BU,2017-10-12,fhrs_5_en-GB,5
Pub/bar/nightclub,Plymouth Arms Hotel,CF5 6DU,2019-10-10,fhrs_4_en-GB,4
Pub/bar/nightclub,Poachers Arms,CF3 5UP,2019-03-08,fhrs_5_en-GB,5
Other catering premises,Pobibake,CF3 5UP,2017-03-22,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Polka Dots Childcare & After School Club,CF14 2QQ,2019-06-05,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Ponnuswamy Restaurant,CF24 3BP,2019-03-08,fhrs_4_en-GB,4
Hospitals/Childcare/Caring Premises,Pontcanna House Residential Home,CF11 9PW,2020-01-07,fhrs_5_en-GB,5
School/college/university,Pontprennau Primary School,CF23 8LL,2016-11-24,fhrs_5_en-GB,5
Other catering premises,Pooja Sweets & Savouries,CF24 3LH,2019-02-05,fhrs_4_en-GB,4
Mobile caterer,Pop Up Bar Hire Co,CF11 8TT,2019-10-10,fhrs_5_en-GB,5
Pub/bar/nightclub,Popworld,CF10 1DX,2016-11-03,fhrs_5_en-GB,5
Retailers - other,Porky's Family Butchers,CF3 5SN,2020-05-26,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Porro,CF5 2DZ,2020-09-21,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Porters,CF14 2HU,2017-03-31,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Porter's,CF10 2FE,2018-09-18,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Porter's Coffee Shop,CF5 5BQ,2019-02-26,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Portland House,CF10 5EQ,2019-05-10,fhrs_5_en-GB,5
Retailers - other,Portmeirion Shops,CF10 5AL,2013-12-16,fhrs_5_en-GB,5
Takeaway/sandwich shop,Posh Nosh,CF11 9AE,2019-11-28,fhrs_5_en-GB,5
Retailers - other,Poundland,CF10 2BJ,2017-05-12,fhrs_5_en-GB,5
Retailers - other,Poundland,CF10 2AQ,2016-11-03,fhrs_4_en-GB,4
Retailers - other,Poundland,CF24 1PQ,2018-04-25,fhrs_5_en-GB,5
Retailers - supermarkets/hypermarkets,Poundstretcher,CF11 0JR,2020-02-03,fhrs_4_en-GB,4
Retailers - other,Poundworld Retail Limited,CF10 2HQ,2015-01-15,fhrs_5_en-GB,5
Other catering premises,Poutine Box,CF24 4ED,2020-08-21,fhrs_4_en-GB,4
Pub/bar/nightclub,Powerleague Fives Limited,CF14 1RF,2016-12-10,fhrs_5_en-GB,5
Mobile caterer,Pregos Street Food,CF10 2DY,2020-08-26,fhrs_5_en-GB,5
Retailers - other,Premier,CF15 9PW,2019-10-12,fhrs_4_en-GB,4
Retailers - other,Premier Clive Street Convenience Store,CF11 7HJ,2020-01-07,fhrs_4_en-GB,4
Retailers - other,Premier Express,CF11 9AJ,2017-12-11,fhrs_5_en-GB,5
Retailers - other,Premier Express,CF23 9LH,2019-10-18,fhrs_5_en-GB,5
Hotel/bed & breakfast/guest house,Premier Inn,CF23 8XA,2019-07-16,fhrs_4_en-GB,4
Hotel/bed & breakfast/guest house,Premier Inn Cardiff City Centre,CF10 2HE,2015-02-25,fhrs_5_en-GB,5
Retailers - supermarkets/hypermarkets,Premier Jam & Fess,CF11 7AP,2017-08-15,fhrs_4_en-GB,4
Retailers - other,Premier Store,CF14 5PQ,2020-07-25,fhrs_3_en-GB,3
Retailers - other,Premier Stores,CF24 1LQ,2019-01-31,fhrs_3_en-GB,3
Retailers - other,Premier Tremorffa,CF24 2RD,2018-02-21,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Pret A Manger,CF10 2EF,2020-02-11,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Pret A Manger,CF10 1FS,2019-02-13,fhrs_5_en-GB,5
Other catering premises,Pret A Manger,CF10 2HQ,2018-04-10,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Prezzo,CF10 2EF,2020-09-17,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Princes,CF24 5HB,2019-07-04,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Princes Court,CF24 3PR,2020-02-06,fhrs_2_en-GB,2
Manufacturers/packers,Princes Soft Drinks (Cardiff),CF24 5PS,2017-08-29,fhrs_4_en-GB,4
Hospitals/Childcare/Caring Premises,Priory Healthcare Ltd,CF5 5AD,2019-10-21,fhrs_3_en-GB,3
Pub/bar/nightclub,Pryzm,CF10 3AD,2018-03-23,fhrs_5_en-GB,5
Retailers - other,Pukka Pure Indian,CF3 5SN,2018-10-30,fhrs_3_en-GB,3
Pub/bar/nightclub,PULSE,CF10 2HD,2020-03-12,fhrs_5_en-GB,5
Other catering premises,Pupil Inclusion Project,CF14 2QQ,2016-02-02,fhrs_5_en-GB,5
Other catering premises,Pura Bakes,CF14 2QQ,2017-09-25,fhrs_5_en-GB,5
Retailers - other,Puro FitFood,CF10 2EF,2018-11-05,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Purple Poppadom,CF11 9AJ,2018-10-16,fhrs_3_en-GB,3
Retailers - supermarkets/hypermarkets,Pwllmelin Stores,CF5 2NH,2018-12-19,fhrs_1_en-GB,1
Retailers - other,Qazi Catering,CF5 2NH,2020-01-29,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Quantum Cafe,CF11 9EB,2019-12-12,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Quantum Coffee Roasters,CF10 5BN,2016-02-03,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Quarry Hall Care Home - HC-One,CF3 5TW,2020-01-23,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Quay Street Kitchen,CF10 1DZ,2019-10-31,fhrs_5_en-GB,5
Takeaway/sandwich shop,Queens Fish Bar,CF5 4RD,2019-01-26,fhrs_5_en-GB,5
Pub/bar/nightclub,Queens Vaults,CF10 1EH,2018-03-19,fhrs_5_en-GB,5
Retailers - other,R J Berry,CF11 9ND,2020-02-24,fhrs_1_en-GB,1
Takeaway/sandwich shop,Rabaiottis Fairwater Fish Bar,CF5 3JX,2019-02-26,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Rabaiotti's Trade Street cafe,CF10 5DQ,2019-11-14,fhrs_4_en-GB,4
Hotel/bed & breakfast/guest house,Radisson Blu Hotel,CF10 2FL,2017-11-20,fhrs_5_en-GB,5
School/college/university,Radnor Rascals,CF11 9NT,2017-02-14,fhrs_4_en-GB,4
School/college/university,Radnor Road Primary School,CF5 1RB,2018-11-09,fhrs_2_en-GB,2
School/college/university,Radyr Comprehensive School,CF15 8XG,2018-11-29,fhrs_5_en-GB,5
Retailers - other,Radyr Filling Station,CF5 2PY,2016-06-18,fhrs_5_en-GB,5
Pub/bar/nightclub,Radyr Golf Club,CF15 8BS,2019-02-16,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Radyr Latchkey After School Club,CF15 8EA,2019-09-26,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Radyr Latchkey Holiday Club,CF15 8SW,2019-08-01,fhrs_5_en-GB,5
School/college/university,Radyr Primary School,CF15 8DF,2019-10-15,fhrs_5_en-GB,5
Other catering premises,Radyr Primary School - Breakfast Club,CF15 8DF,2019-05-15,fhrs_5_en-GB,5
Pub/bar/nightclub,Radyr Tap,CF15 8AA,2019-06-05,fhrs_5_en-GB,5
Pub/bar/nightclub,Railway Inn,CF5 3AB,2017-10-24,fhrs_4_en-GB,4
Other catering premises,Rainbow Casino,CF10 2EN,2017-01-27,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Rainbow Community Cafe,CF5 3QB,2020-02-25,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Rainbow of Hope,CF24 1QE,2019-02-04,fhrs_3_en-GB,3
Restaurant/Cafe/Canteen,Ramons Cafe,CF24 4AD,2020-03-10,fhrs_3_en-GB,3
Other catering premises,Ramp World Cardiff,CF14 5DU,2017-06-28,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Rascals Rhiwbina After School Club,CF14 6HL,2019-02-20,fhrs_5_en-GB,5
Mobile caterer,Rashmi Events,CF14 6HL,2019-08-01,fhrs_5_en-GB,5
Retailers - other,Raw,CF14 6HL,2019-06-20,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Raymonds Fish & Chips,CF10 5HR,2016-07-27,fhrs_3_en-GB,3
Mobile caterer,RCP Catering (trading as Snacks),CF10 5HR,2019-12-10,fhrs_4_en-GB,4
Hospitals/Childcare/Caring Premises,Reach For The Stars,CF15 9NL,2017-06-05,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Real spice,CF11 6AJ,2020-03-11,fhrs_1_en-GB,1
Hospitals/Childcare/Caring Premises,Red Balloon Day Nursery Limited,CF23 9PZ,2019-07-01,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Red Chilli,CF5 1JN,2019-12-09,fhrs_3_en-GB,3
Takeaway/sandwich shop,Red Dragon,CF3 5SL,2019-05-28,fhrs_3_en-GB,3
Retailers - other,Red Dragon Service Station,CF5 1BP,2018-01-26,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Regency House Care Home,CF5 4AE,2020-09-09,fhrs_5_en-GB,5
Other catering premises,Relish Co,CF5 3BL,2019-04-24,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Restaurant Associates,CF10 5BT,2016-09-12,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Retro Lounge Ltd,CF10 1FL,2011-03-09,fhrs_5_en-GB,5
Retailers - other,Return of The Mac,CF10 1FL,2019-01-24,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Revolution Cardiff,CF10 1BS,2020-09-17,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Revolution De Cuba,CF10 3FA,2018-12-06,fhrs_5_en-GB,5
Other catering premises,Rhiannedd's Rocky Road,CF10 3FA,2018-11-23,fhrs_5_en-GB,5
Other catering premises,Rhiwbina Baptist Church (Meals for the Homeless),CF14 6HL,2018-10-03,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Rhiwbina Baptist Church (Nursery School),CF14 6HL,2018-12-10,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Rhiwbina Primary Breakfast Club,CF14 6HL,2019-09-18,fhrs_5_en-GB,5
School/college/university,Rhiwbina Primary School,CF14 6HL,2019-06-05,fhrs_5_en-GB,5
Pub/bar/nightclub,Rhiwbina Recreation Club,CF14 6EA,2019-09-20,fhrs_4_en-GB,4
Hotel/bed & breakfast/guest house,Rhodri's By The Lake,CF15 9NF,2019-08-13,fhrs_5_en-GB,5
School/college/university,Rhyd Y Penau Primary School Main Kitchen,CF14 0NX,2019-11-05,fhrs_5_en-GB,5
School/college/university,Rhyd Y Penau Primary School Nursery,CF14 0NX,2017-06-20,fhrs_5_en-GB,5
Pub/bar/nightclub,Rhymney River Motor Boat Sail & Angling Club,CF24 2RX,2018-01-07,fhrs_3_en-GB,3
Farmers/growers,Richard Garner Williams,CF24 2RX,2020-01-07,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Riders Of Cardiff,CF11 8AB,2016-11-03,fhrs_5_en-GB,5
Other catering premises,Ring A Roast Ltd,CF11 8EQ,2019-08-08,fhrs_5_en-GB,5
Retailers - other,Ripple Living Limited,CF24 3RT,2018-12-05,fhrs_5_en-GB,5
Manufacturers/packers,Rival Brewing Company,CF3 4JQ,2017-10-10,fhrs_4_en-GB,4
Hospitals/Childcare/Caring Premises,Riverbank School Breakfast Club,CF5 5AQ,2010-12-14,fhrs_4_en-GB,4
School/college/university,Riverbank Special School,CF5 5AQ,2013-09-24,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Riverside Cantonese Cardiff,CF11 8HN,2018-08-08,fhrs_4_en-GB,4
Pub/bar/nightclub,Riverside Conservative Club,CF11 6LS,2017-11-17,fhrs_3_en-GB,3
Retailers - other,Riverside Minimarket,CF5 5AR,2017-08-01,fhrs_4_en-GB,4
Manufacturers/packers,Riverside Sourdough,CF24 4HX,2017-03-22,fhrs_5_en-GB,5
Other catering premises,Roath Church House Lunch Club,CF23 5AD,2019-11-27,fhrs_4_en-GB,4
Pub/bar/nightclub,Roath Conservative Club,CF24 1DQ,2011-05-18,fhrs_4_en-GB,4
School/college/university,Roath Park School,CF24 4BB,2019-09-12,fhrs_4_en-GB,4
School/college/university,Roath Park School Breakfast Club and Snacks,CF24 4BB,2019-03-26,fhrs_5_en-GB,5
Pub/bar/nightclub,Roath Sports and Social Club,CF24 1NL,2017-05-26,fhrs_5_en-GB,5
Pub/bar/nightclub,Robin Hood,CF11 9EN,2019-10-22,fhrs_5_en-GB,5
Takeaway/sandwich shop,Rock & Malt,CF11 9EG,2018-11-17,fhrs_5_en-GB,5
Takeaway/sandwich shop,Rocket Joes,CF24 3DR,2020-02-11,fhrs_4_en-GB,4
Takeaway/sandwich shop,Rocket Joes Pizza,CF11 6LR,2018-01-30,fhrs_3_en-GB,3
Restaurant/Cafe/Canteen,Roma's,CF11 6LT,2020-01-15,fhrs_1_en-GB,1
Hospitals/Childcare/Caring Premises,Romilly Nursing Home,CF5 1FH,2018-12-03,fhrs_5_en-GB,5
Hotel/bed & breakfast/guest house,Rompney Castle,CF3 3EB,2019-03-17,fhrs_4_en-GB,4
Other catering premises,Rookwood Hospital Day Hos.Kit,CF5 2YN,2019-11-25,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Roosters,CF10 5EP,2020-08-24,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Roscoe Grill's,CF10 5EP,2020-08-24,fhrs_1_en-GB,1
Takeaway/sandwich shop,Rotana Grill House,CF10 5EP,2020-03-06,fhrs_4_en-GB,4
Hospitals/Childcare/Caring Premises,Rowan House,CF5 5WF,2019-04-29,fhrs_5_en-GB,5
Pub/bar/nightclub,Royal Oak,CF14 1DA,2017-09-20,fhrs_5_en-GB,5
Retailers - other,Royal Sweet Shop,CF10 1AE,2017-04-10,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Royal Voluntary Service Coffee Shop (outpatients),CF14 2TL,2011-11-28,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Royal Voluntary Service Coffee Shop (radiotherapy),CF14 2TL,2011-11-28,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,RSPB Cardiff Barrage Cafe,CF64 1TQ,2020-03-09,fhrs_5_en-GB,5
Other catering premises,Rue de la Cocotte,CF64 1TQ,2017-11-30,fhrs_5_en-GB,5
Pub/bar/nightclub,Rummer Tavern,CF10 1AY,2020-03-02,fhrs_5_en-GB,5
Pub/bar/nightclub,Rumney Conservative Club Ltd,CF3 4FB,2014-08-13,fhrs_4_en-GB,4
Takeaway/sandwich shop,Rumney Fish Bar Ltd,CF3 3EA,2019-03-14,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Rumney Forum,CF3 3BG,2018-11-15,fhrs_4_en-GB,4
School/college/university,Rumney Primary School,CF3 3HD,2020-01-29,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Rumney Primary School Breakfast Clubs,CF3 3HD,2016-09-22,fhrs_5_en-GB,5
Pub/bar/nightclub,Rumney R.F.C.,CF3 4JL,2018-01-24,fhrs_4_en-GB,4
Manufacturers/packers,SA Brain & Company Ltd,CF24 5HJ,2019-06-18,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,Saffron Cafe,CF24 4NN,2019-10-01,fhrs_4_en-GB,4
Takeaway/sandwich shop,Sahara Nights,CF24 4NR,2018-02-17,fhrs_5_en-GB,5
Pub/bar/nightclub,Sai La Vie,CF11 6QS,2018-01-17,fhrs_5_en-GB,5
Retailers - other,Sai Super Mart,CF11 6NJ,2020-01-09,fhrs_4_en-GB,4
Retailers - supermarkets/hypermarkets,Sainsbury's,CF24 4DZ,2014-07-24,fhrs_5_en-GB,5
Retailers - supermarkets/hypermarkets,Sainsbury's,CF10 2BJ,2016-08-31,fhrs_5_en-GB,5
Retailers - supermarkets/hypermarkets,Sainsbury's,CF24 3LP,2017-03-17,fhrs_5_en-GB,5
Retailers - supermarkets/hypermarkets,Sainsbury's,CF10 1DY,2017-11-28,fhrs_5_en-GB,5
Retailers - supermarkets/hypermarkets,Sainsbury's,CF23 9AN,2018-06-07,fhrs_3_en-GB,3
Retailers - supermarkets/hypermarkets,Sainsbury's,CF14 9BB,2019-10-14,fhrs_4_en-GB,4
Retailers - supermarkets/hypermarkets,Sainsbury's,CF14 3LZ,2012-12-08,fhrs_5_en-GB,5
Retailers - supermarkets/hypermarkets,Sainsbury's,CF14 6RG,2019-05-16,fhrs_5_en-GB,5
Retailers - supermarkets/hypermarkets,Sainsbury's,CF10 5AB,2011-12-12,fhrs_5_en-GB,5
Retailers - supermarkets/hypermarkets,Sainsburys Supermarket,CF3 4AJ,2017-05-31,fhrs_5_en-GB,5
Other catering premises,Sakura Cakery,CF5 2JL,2017-10-31,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Salad Bar,CF24 1LW,2018-10-17,fhrs_4_en-GB,4
Retailers - supermarkets/hypermarkets,Salisbury Superstore,CF24 4AA,2018-04-16,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Salkaara,CF14 2FE,2019-12-02,fhrs_3_en-GB,3
Restaurant/Cafe/Canteen,Salt,CF10 5BZ,2020-01-09,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Salvation Army Hostel,CF10 5TY,2019-03-07,fhrs_4_en-GB,4
Retailers - other,Sam Food & Grocery,CF11 6LR,2020-01-14,fhrs_4_en-GB,4
Takeaway/sandwich shop,Sammy's Chinese Takeaway,CF24 2DA,2020-03-18,fhrs_4_en-GB,4
Manufacturers/packers,Sam's Fresh Bakes,CF10 4SF,2019-08-02,fhrs_4_en-GB,4
Restaurant/Cafe/Canteen,San Martino,CF10 5BZ,2018-06-06,fhrs_5_en-GB,5
Hospitals/Childcare/Caring Premises,Sandringham Day Nursery,CF23 5BJ,2019-07-29,fhrs_5_en-GB,5
Hotel/bed & breakfast/guest house,Sandringham Hotel & Cafe Jazz,CF10 1PL,2018-09-15,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Santiago’s Tapas,CF10 1BG,2019-02-07,fhrs_5_en-GB,5
Retailers - other,Santos Off Licence Ltd,CF5 1JD,2019-10-21,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Saray Restaurant,CF24 3JE,2019-08-28,fhrs_5_en-GB,5
Restaurant/Cafe/Canteen,Savour,CF24 4AE,2020-07-20,fhrs_3_en-GB,3
Takeaway/sandwich shop,Sawadee Thai Take Away,CF11 9EH,2020-05-27,fhrs_2_en-GB,2
